,FragmentsBitId,AvgNumNonHydrogenAtoms,StdNumNonHydrogenAtoms,countStrong,p-valueStrong,countWeak,p-valueWeak,countVeryWeak,p-valueVeryWeak,countLow,p-valueLow,countCyto,p-valueCyto,countNE,p-valueNE,hStrongBH,p-valueStrongBH,hWeakBH,p-valueWeakBH,hVeryWeakBH,p-valueVeryWeakBH,hLowBH,p-valueLowBH,hCytoBH,p-valueCytoBH,hNEBH,p-valueNEBH
2949,2949,6.868421052631579,3.9614660539248465,0.0,1.0,0.0,1.0,1.0,0.7519368521376748,2.0,0.5264093053330926,1.0,0.4673875023796222,34.0,0.2672423940080553,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2950,2950,9.615384615384615,2.84303363270405,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.11745830011026549,0.0,1.0,11.0,0.6660191830762319,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2951,2951,7.476190476190476,4.666180732717656,1.0,0.42827759546296273,0.0,1.0,0.0,1.0,2.0,0.2505962678339675,0.0,1.0,18.0,0.5765926458024331,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2952,2952,8.666666666666666,1.9107050140703696,3.0,0.01667448291203277,2.0,0.14655133874500859,0.0,1.0,2.0,0.2505962678339675,1.0,0.29368244664317833,13.0,0.9972775306382172,False,0.3869613711483639,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2953,2953,8.291666666666666,3.272093706210478,1.0,0.4579745094191434,1.0,0.5311565357801141,2.0,0.19931428527822623,2.0,0.2852236013418707,1.0,0.31672721522862834,16.0,0.980590680252757,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2954,2954,6.447368421052632,2.336184117891178,4.0,0.13825423390313854,2.0,0.7107758084339137,0.0,1.0,3.0,0.6851767900826992,0.0,1.0,67.0,0.22605782709755395,False,0.9708153950913763,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2955,2955,9.461538461538462,3.388110083930037,0.0,1.0,2.0,0.20486827320215437,0.0,1.0,1.0,0.7060144560137469,1.0,0.349904500980766,22.0,0.6129753921505863,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2956,2956,10.0625,2.9889118003045856,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5289508774230031,0.0,1.0,15.0,0.25921162955671984,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2957,2957,10.0,2.715695122800054,0.0,1.0,1.0,0.40942990616284697,0.0,1.0,0.0,1.0,0.0,1.0,15.0,0.25921162955671984,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2958,2958,9.833333333333334,3.1490739379485304,0.0,1.0,1.0,0.44710672658098405,0.0,1.0,1.0,0.5713101293815986,0.0,1.0,16.0,0.447194222785689,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2959,2959,9.12,2.0458738964071075,1.0,0.48613719001343625,2.0,0.19297190805483178,0.0,1.0,2.0,0.3196885161453619,1.0,0.33902672414707147,19.0,0.9159667448154609,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2960,2960,8.161290322580646,1.7797566740817703,0.0,1.0,2.0,0.265185096978473,2.0,0.3067359339884321,2.0,0.4198418706972934,1.0,0.40168879712235894,24.0,0.8996617416986564,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2961,2961,11.551724137931034,4.115456206299502,3.0,0.039350484271363464,2.0,0.24095583631027498,1.0,0.6546398186476885,1.0,0.7448222885745259,0.0,1.0,22.0,0.9277032869297716,False,0.575641369912517,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2962,2962,10.26086956521739,3.2197406228823686,5.0,0.0002690203433917738,1.0,0.5311565357801141,1.0,0.5695037019726654,3.0,0.08614834085725005,1.0,0.31672721522862834,12.0,0.9999479079808897,True,0.031039643000921283,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2963,2963,3.757142857142857,3.658398222039313,2.0,0.5445710830765806,5.0,0.07172627811889219,5.0,0.10122810349508769,0.0,1.0,0.0,1.0,57.0,0.7206067882822726,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2964,2964,9.76923076923077,1.8461538461538463,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,13.0,0.10867478377705368,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2965,2965,5.4363636363636365,2.535304438335034,1.0,0.7696365234705,3.0,0.26245928751152026,5.0,0.046514714631591174,2.0,0.7262553097942794,2.0,0.22768257067655287,42.0,0.959247209973061,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2966,2966,4.050632911392405,2.500120170161017,3.0,0.33600905340287146,4.0,0.24495326073482301,4.0,0.30733367726431743,6.0,0.14745981706674538,3.0,0.13569451348696085,58.0,0.9926344298538441,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2967,2967,9.8,3.187475490101846,1.0,0.48613719001343625,2.0,0.19297190805483178,0.0,1.0,2.0,0.3196885161453619,1.0,0.33902672414707147,19.0,0.9159667448154609,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2968,2968,7.571428571428571,2.7180425129200643,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,0.027667026836812957,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2969,2969,7.7,2.181742422927143,1.0,0.6557856595436872,1.0,0.7326167005885268,0.0,1.0,2.0,0.5543522008594979,0.0,1.0,36.0,0.2260390548445295,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2970,2970,9.625,2.595067436503337,1.0,0.47224260488976155,1.0,0.5463732620276465,2.0,0.2126025682575812,0.0,1.0,0.0,1.0,20.0,0.6797068227584301,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2971,2971,8.538461538461538,1.9851519847021446,1.0,0.2924175301505072,0.0,1.0,0.0,1.0,1.0,0.4574657057081136,0.0,1.0,11.0,0.6660191830762319,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2972,2972,8.121212121212121,3.300666376773358,1.0,0.5849630395880119,0.0,1.0,0.0,1.0,2.0,0.45159486643269625,0.0,1.0,30.0,0.21673567373429958,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2973,2973,8.52,3.88967864996583,0.0,1.0,1.0,0.5463732620276465,2.0,0.2126025682575812,3.0,0.0952594730297353,0.0,1.0,18.0,0.930496120863455,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2974,2974,6.5625,2.9714351891524293,0.0,1.0,1.0,0.7413169818840464,1.0,0.7778660060338405,1.0,0.8552472773008029,1.0,0.49330645822606856,37.0,0.2073452744345145,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2975,2975,4.9875,2.8173291873687747,4.0,0.14787967060795565,1.0,0.9242003807590312,3.0,0.5355865107181143,4.0,0.48430021686532776,1.0,0.7266491189153623,65.0,0.6652105013021355,False,0.9913504595911397,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2976,2976,9.6,1.3564659966250536,1.0,0.4128280110662763,2.0,0.1353446028188048,1.0,0.5193984085603418,1.0,0.6098714635834486,0.0,1.0,15.0,0.9199363288159551,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2977,2977,9.526315789473685,2.392277511023897,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5713101293815986,0.0,1.0,17.0,0.20141774449939953,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2978,2978,9.5,2.265469695488437,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.06848448709714483,0.0,1.0,30.0,0.36521347311984975,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2979,2979,8.238095238095237,1.8232561637215854,0.0,1.0,0.0,1.0,1.0,0.5367141483629438,1.0,0.627835223367226,0.0,1.0,19.0,0.33822534082879563,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2980,2980,10.5,3.391164991562634,0.0,1.0,0.0,1.0,1.0,0.2538430850380309,0.0,1.0,0.0,1.0,7.0,0.6356410260422103,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2981,2981,10.0,2.1505813167606567,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.1654478902453728,0.0,1.0,14.0,0.5303954391412159,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2982,2982,9.972222222222221,3.7378403680847514,1.0,0.6065594945301347,2.0,0.31355737713391146,2.0,0.35984045779164847,4.0,0.07465533380440714,0.0,1.0,26.0,0.9620731123155303,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2983,2983,9.0,2.4733877696033693,0.0,1.0,1.0,0.42857733039057194,1.0,0.46348835713900194,0.0,1.0,1.0,0.24525763815480295,14.0,0.7289313224404379,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2984,2984,8.368421052631579,2.454009100394688,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.2698677475358752,18.0,0.17704039627806448,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2985,2985,8.375,3.3980693047670467,0.0,1.0,1.0,0.6516736190634886,0.0,1.0,4.0,0.05697505496794682,2.0,0.09617199540389788,25.0,0.8836520324031617,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2986,2986,9.714285714285714,3.534090536243709,0.0,1.0,0.0,1.0,1.0,0.22601088932569294,1.0,0.28044367796760306,0.0,1.0,5.0,0.9177016622685888,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2987,2987,8.133333333333333,3.2836294282732674,2.0,0.05744501804250755,1.0,0.3896439388338259,0.0,1.0,2.0,0.14906763292479647,0.0,1.0,10.0,0.9794383245673282,False,0.6771073205816142,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2988,2988,9.0,1.699673171197595,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.3450651685080593,0.0,1.0,8.0,0.5759910694665404,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2989,2989,6.22093023255814,3.3839606723988105,4.0,0.18876603517926305,2.0,0.7727590265573908,5.0,0.19596110398444833,2.0,0.9111324689973527,8.0,7.425689792893641e-05,65.0,0.988405875776902,False,1.0,False,1.0,False,1.0,False,1.0,True,0.03578308869610865,False,0.9999999986614704
2990,2990,9.318181818181818,1.768059121706975,0.0,1.0,0.0,1.0,1.0,0.5534085099422402,0.0,1.0,0.0,1.0,21.0,0.11905757062923096,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2991,2991,8.277777777777779,3.1588597724065557,0.0,1.0,1.0,0.44710672658098405,0.0,1.0,0.0,1.0,0.0,1.0,17.0,0.20141774449939953,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2992,2992,9.0,2.258317958127243,1.0,0.4128280110662763,0.0,1.0,0.0,1.0,1.0,0.6098714635834486,1.0,0.2818729116302265,17.0,0.6145937556727317,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2993,2993,9.291666666666666,1.240939384319619,0.0,1.0,3.0,0.04096157653939421,1.0,0.5850211425624167,1.0,0.676928161568135,2.0,0.05817499484171656,17.0,0.9747798042513806,False,1.0,False,0.969818598296871,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2994,2994,10.153846153846153,3.182793979319569,0.0,1.0,1.0,0.34807090382573763,0.0,1.0,0.0,1.0,1.0,0.1935450666986498,11.0,0.6660191830762319,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2995,2995,9.166666666666666,2.4776781245530843,0.0,1.0,0.0,1.0,2.0,0.2126025682575812,0.0,1.0,0.0,1.0,22.0,0.2498838675244117,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2996,2996,10.526315789473685,1.9833098612017654,2.0,0.08743850615349996,2.0,0.12434463930442385,2.0,0.14749807664144032,0.0,1.0,0.0,1.0,13.0,0.9795876479568904,False,0.7760522669658415,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2997,2997,7.324324324324325,2.828943590946924,0.0,1.0,1.0,0.6948047145028337,0.0,1.0,2.0,0.4973100872501371,1.0,0.4493826587773644,32.0,0.3136443723207729,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2998,2998,9.478260869565217,2.534450720311247,1.0,0.4579745094191434,1.0,0.5311565357801141,1.0,0.5695037019726654,1.0,0.6613266993243763,2.0,0.053890033306638684,17.0,0.9434121951935371,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
2999,2999,8.0,1.5894388284780525,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,38.0,0.0015023853034301694,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3000,3000,12.428571428571429,2.094696899802168,0.0,1.0,0.0,1.0,1.0,0.40110418193557534,1.0,0.48242098686723695,0.0,1.0,12.0,0.6199075102892739,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3001,3001,8.411764705882353,2.4747863491720743,0.0,1.0,1.0,0.673948302306116,3.0,0.1215268109576616,1.0,0.7984847946810067,0.0,1.0,29.0,0.5532220355820656,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3002,3002,8.68421052631579,2.535072542903641,0.0,1.0,1.0,0.46503795365117695,1.0,0.5014382622462508,2.0,0.21610812030122198,2.0,0.03799167890324337,13.0,0.9795876479568904,False,1.0,False,1.0,False,1.0,False,1.0,False,0.8766981227475202,False,0.9999999986614704
3003,3003,6.642857142857143,1.920087157885691,2.0,0.552404104132991,3.0,0.39589822190630064,6.0,0.03908250445284038,5.0,0.21764110867189446,0.0,1.0,54.0,0.9605799081674193,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3004,3004,8.2,3.5999999999999996,1.0,0.4128280110662763,0.0,1.0,0.0,1.0,1.0,0.6098714635834486,0.0,1.0,18.0,0.372277812970285,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3005,3005,7.909090909090909,1.7983769848433684,0.0,1.0,1.0,0.6516736190634886,1.0,0.6906922159478315,2.0,0.43583873903516046,0.0,1.0,28.0,0.42167806701523336,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3006,3006,8.333333333333334,2.4267032964268394,1.0,0.2733200735155594,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,0.41719856984137216,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3007,3007,9.166666666666666,2.8877134360751393,2.0,0.18530073548899476,2.0,0.253063309341756,3.0,0.0913152573561666,1.0,0.756587967491747,0.0,1.0,22.0,0.9644162438029774,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3008,3008,9.346153846153847,2.3524505666727733,0.0,1.0,1.0,0.5610983184425997,0.0,1.0,0.0,1.0,0.0,1.0,24.0,0.07908399287816092,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3009,3009,7.291666666666667,2.8207440901688017,2.0,0.12980831350314917,2.0,0.18117183192922362,0.0,1.0,0.0,1.0,1.0,0.32796861611122097,19.0,0.8376386840586652,False,0.9486081215145388,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3010,3010,9.266666666666667,2.9769484749021475,1.0,0.3291280786772135,1.0,0.3896439388338259,1.0,0.4226626423024779,1.0,0.5062319407206676,1.0,0.21982580359717188,10.0,0.9794383245673282,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3011,3011,8.95,1.9185497995447847,0.0,1.0,2.0,0.5831659675902359,3.0,0.3661706170142204,4.0,0.29632241265605175,0.0,1.0,51.0,0.5291821543409934,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3012,3012,8.666666666666666,1.818118685772619,0.0,1.0,1.0,0.5463732620276465,2.0,0.2126025682575812,2.0,0.30249306754898614,1.0,0.32796861611122097,18.0,0.930496120863455,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3013,3013,11.0625,2.0453835214941964,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5289508774230031,0.0,1.0,15.0,0.25921162955671984,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3014,3014,7.555555555555555,2.7261875880856214,1.0,0.5128444708537403,1.0,0.5891361762662023,1.0,0.6283098602360088,0.0,1.0,2.0,0.07169514482303985,22.0,0.7595870811241824,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3015,3015,8.928571428571429,2.7893748842523767,1.0,0.31101587463779706,0.0,1.0,0.0,1.0,4.0,0.0030236976616636385,0.0,1.0,9.0,0.9858180317113083,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3016,3016,8.18918918918919,2.7591404638659816,1.0,0.6270382311170033,0.0,1.0,3.0,0.1462531539174733,2.0,0.5120019095495498,1.0,0.4584592221721341,30.0,0.7857381081986217,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3017,3017,10.125,1.9216420929333675,3.0,0.018942150404088386,2.0,0.15794013386085398,0.0,1.0,1.0,0.6449743907183214,0.0,1.0,16.0,0.9547273863013503,False,0.4126970641231172,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3018,3018,5.91044776119403,2.795152217485284,0.0,1.0,0.0,1.0,3.0,0.43448638968271364,4.0,0.37015680341995666,1.0,0.6714808042816679,59.0,0.2559435749965141,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3019,3019,8.129032258064516,4.225437068317816,0.0,1.0,1.0,0.6399746832006382,2.0,0.3067359339884321,2.0,0.4198418706972934,0.0,1.0,26.0,0.6430834486487074,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3020,3020,10.181818181818182,3.903801918833434,0.0,1.0,0.0,1.0,1.0,0.33149969009400393,1.0,0.4039003160754344,0.0,1.0,9.0,0.7580001170606084,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3021,3021,12.222222222222221,1.8724777273725242,1.0,0.2128980978857256,1.0,0.25628162547134453,1.0,0.28067845535584174,0.0,1.0,0.0,1.0,6.0,0.9607918732097955,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3022,3022,4.833333333333333,3.7267799624996494,1.0,0.8540310255441315,3.0,0.413434223723337,5.0,0.11589608461920095,4.0,0.4227381423624109,0.0,1.0,59.0,0.7697187850649222,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3023,3023,9.666666666666666,2.656229575084871,1.0,0.47224260488976155,2.0,0.18117183192922362,1.0,0.5850211425624167,1.0,0.676928161568135,0.0,1.0,19.0,0.8376386840586652,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3024,3024,9.5,2.3110406943429385,0.0,1.0,0.0,1.0,2.0,0.1861325551860031,2.0,0.2679127091254413,0.0,1.0,18.0,0.7448361959152515,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3025,3025,8.521739130434783,2.732566323907943,3.0,0.02137205090429128,1.0,0.5311565357801141,1.0,0.5695037019726654,0.0,1.0,0.0,1.0,18.0,0.8608530432678732,False,0.44100715619132036,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3026,3026,6.625,1.885683847156933,0.0,1.0,2.0,0.545449839860176,0.0,1.0,2.0,0.7354428900494719,0.0,1.0,52.0,0.04785463386355994,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3027,3027,11.85,3.335790760824186,0.0,1.0,0.0,1.0,1.0,0.5193984085603418,1.0,0.6098714635834486,1.0,0.2818729116302265,17.0,0.6145937556727317,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3028,3028,5.785714285714286,2.1852940772540506,0.0,1.0,3.0,0.25367017754794885,1.0,0.8624091677867792,2.0,0.7167999492342996,0.0,1.0,48.0,0.23600482130588152,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3029,3029,8.555555555555555,3.5935470286213844,0.0,1.0,0.0,1.0,1.0,0.28067845535584174,0.0,1.0,0.0,1.0,8.0,0.5759910694665404,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3030,3030,8.272727272727273,2.8948515141983013,0.0,1.0,1.0,0.5154318013538823,1.0,0.5534085099422402,1.0,0.6449743907183214,1.0,0.30529951166946684,18.0,0.7448361959152515,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3031,3031,9.625,2.368411915187052,2.0,0.06454757788881765,1.0,0.40942990616284697,0.0,1.0,1.0,0.5289508774230031,0.0,1.0,12.0,0.9080209865736055,False,0.7003625934638334,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3032,3032,7.925925925925926,3.579012132749047,0.0,1.0,4.0,0.010412634668317574,1.0,0.6283098602360088,2.0,0.3537420878759796,1.0,0.36060486083443966,19.0,0.981992190681613,False,1.0,False,0.6761726527481623,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3033,3033,9.625,1.7275343701356567,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,24.0,0.01655580410197798,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3034,3034,9.25,3.031088913245535,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.17140664547292978,0.0,1.0,3.0,0.8815571775002499,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3035,3035,5.902912621359223,2.2620317489243322,0.0,1.0,3.0,0.6265031407387209,5.0,0.28294346128071324,4.0,0.673155426434335,6.0,0.005524591362210147,81.0,0.7992578617007013,False,1.0,False,1.0,False,1.0,False,1.0,False,0.45257452439225526,False,0.9999999986614704
3036,3036,11.5,2.598076211353316,0.0,1.0,0.0,1.0,2.0,0.16019548240423767,1.0,0.6098714635834486,0.0,1.0,17.0,0.6145937556727317,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3037,3037,8.793103448275861,1.5839564245318418,0.0,1.0,0.0,1.0,3.0,0.08431991693947825,2.0,0.3871810962816781,0.0,1.0,24.0,0.702444591652402,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3038,3038,8.916666666666666,3.751851394830143,1.0,0.2733200735155594,0.0,1.0,1.0,0.355552926088858,0.0,1.0,0.0,1.0,10.0,0.7122847477783049,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3039,3039,8.4,2.2322314268142414,2.0,0.22388834426294577,3.0,0.09602744017361574,0.0,1.0,2.0,0.46709860904300493,1.0,0.4307748836276548,26.0,0.9265257240588981,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3040,3040,8.125,1.9324531042175384,1.0,0.5737268443888853,0.0,1.0,2.0,0.3201187142196481,2.0,0.43583873903516046,3.0,0.015060516915673255,24.0,0.9476908695521746,False,1.0,False,1.0,False,1.0,False,1.0,False,0.6631319300087923,False,0.9999999986614704
3041,3041,8.782608695652174,2.6532428351986708,1.0,0.4579745094191434,1.0,0.5311565357801141,0.0,1.0,4.0,0.019321948762381504,1.0,0.31672721522862834,16.0,0.980590680252757,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3042,3042,8.894736842105264,2.2917411639028673,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,19.0,0.03895621003665539,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3043,3043,11.0,2.5298221281347035,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.4261097729468528,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3044,3044,9.866666666666667,1.961858529274955,0.0,1.0,0.0,1.0,2.0,0.09928573680698508,1.0,0.5062319407206676,3.0,0.0016903445071705585,9.0,0.9953875924263924,False,1.0,False,1.0,False,1.0,False,1.0,False,0.23874658970243473,False,0.9999999986614704
3045,3045,7.882352941176471,2.8673076722244564,1.0,0.7366118061081153,4.0,0.07727211860031978,2.0,0.5412063366341782,2.0,0.6762158997056141,2.0,0.19752013618794467,39.0,0.9183689785169875,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3046,3046,9.647058823529411,2.3748975574336884,0.0,1.0,1.0,0.42857733039057194,1.0,0.46348835713900194,0.0,1.0,0.0,1.0,15.0,0.48785203557103113,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3047,3047,9.619047619047619,2.359906989212165,0.0,1.0,1.0,0.4991821801023212,1.0,0.5367141483629438,2.0,0.2505962678339675,0.0,1.0,17.0,0.7760984725981767,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3048,3048,9.225806451612904,1.407575756727189,0.0,1.0,3.0,0.07729738858403938,1.0,0.679111794023517,1.0,0.7678128373850883,1.0,0.40168879712235894,25.0,0.7973528052192865,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3049,3049,10.181818181818182,3.4063625445809445,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0878956643499742,0.0,1.0,9.0,0.7580001170606084,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3050,3050,10.636363636363637,1.3666633071248098,0.0,1.0,0.0,1.0,1.0,0.33149969009400393,0.0,1.0,0.0,1.0,10.0,0.4663795994988261,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3051,3051,9.208333333333334,3.3037751974908276,0.0,1.0,2.0,0.18117183192922362,0.0,1.0,2.0,0.30249306754898614,1.0,0.32796861611122097,19.0,0.8376386840586652,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3052,3052,3.2,2.888704793608268,3.0,0.24266157333071034,2.0,0.6270134762414529,0.0,1.0,3.0,0.5794956855835174,2.0,0.2886848664050255,55.0,0.5571355747285625,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3053,3053,11.25,2.384848003542364,0.0,1.0,0.0,1.0,1.0,0.2538430850380309,0.0,1.0,0.0,1.0,7.0,0.6356410260422103,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
3054,3054,8.176470588235293,3.434004592782688,0.0,1.0,1.0,0.40942990616284697,0.0,1.0,0.0,1.0,1.0,0.23264611456470438,14.0,0.5303954391412159,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
